uid,family,mode,freq,sym,n,rho_target,rho,level,conn_frac,k11,k22,k33,C11,C22,C33,C12,C13,C23,C44,C55,C66,E11,E22,E33,G23,G13,G12,nu12,nu13,nu23,Kbulk,porosity,spec_surf,K_perm,k_off_rel,C_coupling_rel,feasible,t_total,B11,B22,B33,D11,D22,D33,tie,builder
930,neovius,sheet,133,tetragonal,48,0.33088,0.3308376736111111,0.7287643834975417,1.0,0.2742263193153675,0.20051735893207648,0.20054329358529338,0.2814596614875346,0.16888442011254415,0.16896406673143047,0.05966373825667787,0.059658852866108905,0.05839539014625594,0.029554891020432638,0.05522772129943517,0.055225562391923506,0.25014278370294807,0.14284782937621365,0.14292254380226885,0.029554890770011517,0.05522772117277202,0.05522556211543085,0.2625722174408626,0.26233889402694044,0.2926645509536559,0.10830490120773274,0.669162,13.39513,0.00033398767706362354,8.762702710367265e-05,1.761335608659141e-05,1,175.74,0.878642,1.017291,1.017187,0.492231,0.237271,0.237276,legacy,cpu
931,neovius,sheet,133,tetragonal,48,0.36027,0.36017975983796297,0.8314696123025446,1.0,0.3044939434480894,0.2269209617027325,0.22692096170273282,0.3178254559072709,0.1975369453830116,0.19753694538301173,0.06971629014265993,0.06971629014265993,0.06709171928096372,0.03460419236369974,0.0643403353097921,0.06434033530979194,0.2810920108406935,0.16752156097080853,0.16752156097080867,0.034604191898314776,0.06434033484236654,0.0643403348423664,0.2634495051565679,0.2634495051565676,0.2842291518418959,0.12510532731176238,0.63982,11.94954,0.00036686075636669285,4.341200664921979e-05,2.6143072589888453e-05,1,191.21,0.842159,0.986290,0.986290,0.441761,0.148016,0.148016,legacy,cpu
936,neovius,sheet,223,tetragonal,128,0.12513,0.12530517578125,0.2909100851094084,1.0,0.08239049593753249,0.08239049593753249,0.06607134676046506,0.070224769966177,0.07022476996617702,0.04662700443046125,0.0224398559235708,0.017748801350708283,0.017748801350708304,0.006835885983575837,0.006835885983575804,0.013123184950187146,0.0595930144086704,0.05959301440867039,0.03982786298112945,0.006835885983575836,0.006835885983575805,0.013123184950187146,0.24710937756497384,0.28659156340055275,0.2865915634005532,0.033661273512532223,0.874695,16.30061,0.0005037229878888526,7.339777096053728e-17,1.987654205848799e-16,1,49.03,1.009051,1.009051,1.041738,0.609910,0.609910,0.488554,legacy,gpu
937,neovius,sheet,223,tetragonal,128,0.15517,0.155853271484375,0.3637023990876878,1.0,0.10567108765849906,0.10567108765849907,0.08289957205737117,0.09159017408128045,0.09159017408128049,0.06046102485778187,0.02858454270795318,0.023901567341103387,0.023901567341103408,0.009907614288480176,0.009907614288480127,0.018401141713954048,0.07768348322794892,0.07768348322794892,0.05095345227305527,0.009907614288480176,0.009907614288480127,0.018401141713954048,0.23296095181795654,0.3032273354033178,0.3032273354033181,0.044046303088962534,0.844147,16.10358,0.00046391576446882317,7.427039240409485e-17,1.723101635251471e-16,1,42.19,0.993643,0.993643,1.039422,0.481328,0.481328,0.358529,legacy,gpu
924,neovius,sheet,133,tetragonal,128,0.12596,0.12593841552734375,0.2908051154443924,1.0,0.09841566434465038,0.0639404139785538,0.0639404139785538,0.09562271521227675,0.04035716892311636,0.040357168923116436,0.017428438580804752,0.017428438580804746,0.012359613913249787,0.00488607318000174,0.012242376635005204,0.01224237663500534,0.08409885298010183,0.03491253691909339,0.03491253691909346,0.00488607318000174,0.012242376635005204,0.01224237663500534,0.33060512503016265,0.3306051250301616,0.2469852066292897,0.030085559467580902,0.874062,16.80392,0.0004729712553054824,7.752548979034607e-17,2.201585347615767e-16,1,75.54,0.979793,1.056271,1.056271,0.737812,0.485685,0.485685,legacy,gpu
925,neovius,sheet,133,tetragonal,128,0.15918,0.15917205810546875,0.36416335379725395,1.0,0.12654173830254423,0.08365498490797801,0.08365498490797803,0.12487014532708751,0.05659709937270882,0.05659709937270884,0.02297333313696857,0.022973333136968553,0.017379654548936085,0.0072220828151283245,0.01745239575404041,0.01745239575404058,0.11060149990960547,0.049067068104130855,0.049067068104130876,0.007222082815128325,0.01745239575404041,0.01745239575404058,0.3105480021643231,0.3105480021643225,0.2511541311428707,0.04052410952425018,0.840828,16.59818,0.0004315495035672022,7.478405663956066e-17,1.528958149372023e-16,1,65.74,0.957851,1.055191,1.055191,0.649301,0.354373,0.354373,legacy,gpu
960,fischer_koch_s,network,111,cubic,32,0.11714,0.117188,-0.741528,0.08333,0.011907819536185542,0.011907819536185393,0.011907819536185554,0.0037713832561932477,0.003771383256193426,0.0037713832561931623,0.002488942686602271,0.0024889426866024425,0.002488942686602361,0.0008764104644814582,0.0008764104644812315,0.0008764104644812027,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0029164228764659984,0.882812,3.14228,0.013936269920207673,1.2853500091922562e-14,6.570497476738041e-14,0,52.5,,,,,,,legacy,cpu
961,fischer_koch_s,network,111,cubic,32,0.16031,0.16033935546875,-0.6748028296551186,1.0,0.05483492120605758,0.05483789994143138,0.054907450218139975,0.026443255836483832,0.02644302101083036,0.026533077239751436,0.014919134549589388,0.014937054859634029,0.014936599425489416,0.008105725043658652,0.008105437676278176,0.008099080231354985,0.01568392749614975,0.015684208968989744,0.015744884365805057,0.00810570990411149,0.008105342701565791,0.008099040989210457,0.36099658331590956,0.35974276703727553,0.3597134427240402,0.018778325750721254,0.839661,3.98719,0.0074474425448678135,0.0010922835802597728,0.0011150523478226859,1,36.52,1.295840,1.295793,1.295238,0.745298,0.745298,0.745293,legacy,cpu
938,neovius,sheet,223,tetragonal,128,0.19177,0.19183349609375,0.4361976015803416,1.0,0.1308884760221164,0.13088847602211637,0.10802080185697797,0.11602935891114399,0.11602935891114406,0.0814505041486914,0.035728456738836664,0.02863107138643909,0.028631071386439125,0.013416105689953968,0.013416105689953911,0.024728562735251876,0.09974936937636926,0.0997493693763693,0.07064726155819387,0.013416105689953968,0.013416105689953911,0.024728562735251876,0.24219487798941494,0.2663798434652515,0.26637984346525195,0.05549893566604547,0.808167,15.85663,0.00041986622530554594,7.704427599486392e-17,1.846648609870659e-16,1,35.15,0.982937,0.982937,1.027830,0.365630,0.365630,0.259314,legacy,gpu
939,neovius,sheet,223,tetragonal,112,0.23086,0.23095845481049562,0.5289616318212715,1.0,0.16198183761741597,0.1619818376174159,0.13067312420945426,0.14560493081774806,0.14560493081774806,0.1011961413886063,0.04410997489155363,0.03707873085866968,0.03707873085866968,0.018726134000022703,0.01872613400002272,0.033824213931385544,0.12496161883379997,0.1249616188338,0.08670247493736492,0.018726134000022703,0.01872613400002272,0.033824213931385544,0.2312101393952046,0.28168813491389555,0.28168813491389555,0.06988231958243205,0.769042,15.4427,0.00038144609971570647,5.540108444881942e-17,4.2771388348020207e-16,1,19.82,0.964738,0.964738,1.033070,0.285202,0.285202,0.192792,legacy,gpu
946,neovius,sheet,223,tetragonal,48,0.45832,0.4583333333333333,1.3472347050815072,1.0,0.3677598302725559,0.3677598302725563,0.31017365124130497,0.36127184065339873,0.36127184065339885,0.266998567768301,0.13011960704761794,0.11007183024060004,0.11007183024059997,0.08204858488075328,0.08204858488075355,0.11678182519741862,0.2931611838508437,0.29316118385084383,0.21768632243232913,0.08204858488075328,0.08204858488075355,0.11678182519741863,0.2682602252107856,0.301664300839204,0.3016643008392035,0.18778542045919272,0.541667,9.60533,0.0003445101041184282,2.2146606603734797e-16,3.7646550594352e-16,1,86.81,0.787180,0.787180,0.926170,0.018986,0.018986,0.008607,legacy,cpu
947,neovius,sheet,223,tetragonal,48,0.50029,0.5002893518518519,1.5705849271239671,1.0,0.40359129416610273,0.4035912941661026,0.34744385497546143,0.4025591603609299,0.40255916036092987,0.3061832845568851,0.145217461486429,0.12015039174186076,0.12015039174186076,0.09414179652631394,0.09414179652631428,0.1319044196020407,0.32835026111230936,0.32835026111230925,0.2534752401906279,0.09414177316313443,0.09414177316313477,0.13190439170018362,0.2759310786771057,0.284134235022826,0.2841342350228259,0.20914867724656064,0.499711,9.1183,0.00030016340214900934,0.00011205968643430056,0.00017367083181783695,1,156.13,0.766452,0.766452,0.905693,0.000000,0.000000,0.000000,legacy,cpu
940,neovius,sheet,223,tetragonal,96,0.26135,0.2612847222222222,0.6056164932748752,1.0,0.18839893992584933,0.18839893992584933,0.14771770245512095,0.17075266855512877,0.17075266855512872,0.11633355157187908,0.04960340161043266,0.04416441120485812,0.0441644112048581,0.02339946480408084,0.023399464804080897,0.041300239774220884,0.14698389764117697,0.14698389764117692,0.09863042938780384,0.02339946480408084,0.023399464804080897,0.041300239774220884,0.21324628161616707,0.29868008211015445,0.2986800821101544,0.08152259296915937,0.738715,14.97987,0.00035928984109793115,5.782584311773579e-17,3.931858051377657e-16,1,6.69,0.944378,0.944378,1.036558,0.256358,0.256358,0.167242,legacy,gpu
941,neovius,sheet,223,tetragonal,80,0.29925,0.29925,0.6779945279010376,1.0,0.2165755805383131,0.2165755805383131,0.1765070236197762,0.198358544319157,0.19835854431915695,0.14157051147255023,0.060914836243006226,0.051876137382552576,0.05187613738255256,0.030346818518561088,0.030346818518561115,0.051600478006861294,0.16955797315999774,0.1695579731599977,0.12081146845858186,0.03034681851856109,0.030346818518561115,0.051600478006861294,0.23365394846633536,0.28081464592042105,0.280814645920421,0.09640242468078743,0.70075,14.38206,0.00033271858609950445,1.6980722872600104e-17,1.1288731257064433e-16,1,5.15,0.935311,0.935311,1.025752,0.190688,0.190688,0.111299,legacy,gpu
942,neovius,sheet,223,tetragonal,48,0.33492,0.3348705150462963,0.7621611389070695,1.0,0.24418496488527375,0.24418496488527372,0.2019296523030116,0.22761141248473368,0.22761141248473354,0.17095615239410183,0.06831874231867233,0.0579161284419636,0.057916128441963546,0.0368343477872763,0.03683434778727649,0.060840380852809635,0.19658876481510087,0.19658876481510085,0.14828676286886125,0.03683434708694044,0.036834347086940625,0.060840377785350015,0.2341356643377648,0.25945773472901046,0.25945773472901024,0.11049788619652978,0.665129,12.63624,0.00036856384805569433,0.00010002359975358889,8.363428675657562e-05,1,159.46,0.926147,0.926147,1.022508,0.340224,0.340224,0.217049,legacy,cpu
943,neovius,sheet,223,tetragonal,48,0.34989,0.3499710648148148,0.7954311155033827,1.0,0.25810740591121206,0.258107405911212,0.20908612525941261,0.2443512395738404,0.24435123957384045,0.17890218045726852,0.07234386351076638,0.06154055407706176,0.06154055407706173,0.03876664946197989,0.03876664946198011,0.06442425946716157,0.21144779387132373,0.21144779387132379,0.15498488996427712,0.03876662411290629,0.0387666241129065,0.06442423080689202,0.229295181695828,0.2651146135007444,0.26511461350074417,0.1176060669927477,0.650029,12.18317,0.00037009006935263166,0.00037286556706366995,0.00018432714944932547,1,147.26,0.918262,0.918262,1.031192,0.295326,0.295326,0.177848,legacy,cpu
962,fischer_koch_s,network,111,cubic,32,0.19102,0.19097900390625,-0.6096761533926929,1.0,0.07385549050334442,0.07387359193507993,0.073902879124829,0.03967081280942292,0.03966690680910957,0.039715198238356945,0.020000200089913607,0.02000348024596591,0.01999729878823607,0.01261345837103912,0.012622349780544698,0.012612521652249445,0.0262653670834879,0.026267371369427597,0.026307350449997786,0.012613357655211037,0.012622230767109891,0.012612399547067006,0.3354323281249825,0.3347764750610591,0.3345569712855989,0.026561652900568958,0.809021,4.36578,0.0055562905212404225,0.0028905881386086523,0.0007947202792671949,1,36.62,1.304252,1.304104,1.303950,0.695192,0.695179,0.695209,legacy,cpu
963,fischer_koch_s,network,111,cubic,32,0.22252,0.222442626953125,-0.5525355210180366,1.0,0.09921585370473673,0.09921585370473675,0.09921585370473682,0.05696221277655836,0.05696221277655857,0.056962212776558455,0.0270031182618301,0.027003118261830057,0.027003118261830078,0.018841105499077238,0.01884110549907701,0.018841105499077117,0.039593861805130234,0.03959386180513039,0.039593861805130325,0.018841093429199082,0.018841093429198853,0.01884109342919896,0.3215985310272838,0.3215985310272836,0.3215985310272833,0.03698948310007287,0.777557,4.60416,0.004435329757562825,4.831727721770568e-05,0.0002707509933725527,1,35.37,1.250949,1.250949,1.250949,0.651624,0.651624,0.651624,legacy,cpu
958,neovius,sheet,123,orthorhombic,48,0.46447,0.4644097222222222,1.3694687029444408,1.0,0.4153453576357459,0.34433690556517027,0.2874869660043661,0.44318332542302247,0.3343903468147358,0.24544639936869136,0.12961397421323745,0.09666548558022978,0.09619739105526695,0.05738174009096282,0.08429519780071185,0.12370639451555725,0.37675315338619475,0.2759182747881909,0.2087996356032194,0.05738174009096282,0.08429519780071185,0.12370639451555725,0.30917352796494396,0.27266156268245584,0.30275381231968806,0.18533041925599086,0.53559,8.44491,0.00043086219214915776,2.0958372213814777e-16,3.6048035884279334e-16,1,90.97,0.687410,0.852808,0.996841,0.000000,0.000000,0.000000,legacy,cpu
959,neovius,sheet,123,orthorhombic,48,0.50771,0.5078125,1.600532564264417,1.0,0.4620296950775878,0.38336871850545046,0.3263528728669776,0.49933128872226934,0.3768095372309016,0.286049140864122,0.14946554102297677,0.11383320743783529,0.11175323044268488,0.07063256876887619,0.1010295675680386,0.14113044493970767,0.4209423620159984,0.30887056794912865,0.24192730026232306,0.07063256876887619,0.1010295675680386,0.14113044493970767,0.3151534574385822,0.27482617233671525,0.2986537587461712,0.21247710273603185,0.492188,8.01337,0.0003713568088373052,1.9771131474025371e-16,3.6471448579780037e-16,1,86.89,0.628594,0.822668,0.971184,0.000000,0.000000,0.000000,legacy,cpu
944,neovius,sheet,223,tetragonal,48,0.39147,0.3913845486111111,0.9214147389955638,1.0,0.3018101204324923,0.3018101204324923,0.25312624359809255,0.29190875325388194,0.2919087532538819,0.2164543750100103,0.0957754045276342,0.0816115232911916,0.08161152329119162,0.05443791759585099,0.0544379175958512,0.08550895409250503,0.24495652914128405,0.24495652914128394,0.18209423564184413,0.054437904166760344,0.054437904166760566,0.08550894488108778,0.248928702098122,0.28318239915959476,0.28318239915959487,0.14647430930420102,0.608615,10.80604,0.00038612324237547623,0.00014941822075745166,0.00012572512254219374,1,161.27,0.853245,0.853245,0.959574,0.099422,0.099422,0.048344,legacy,cpu
945,neovius,sheet,223,tetragonal,48,0.42203,0.42216435185185186,1.147207160124211,1.0,0.3321473990157143,0.33214739901571444,0.2812090898686821,0.32362904260819164,0.3236290426081917,0.24176461216846729,0.1129028750713012,0.09631196964552768,0.0963119696455277,0.0673093782785962,0.06730937827859644,0.10122143672272779,0.2657861425043794,0.26578614250437954,0.19926600597291316,0.06730936098783187,0.0673093609878321,0.10122142723579221,0.2612868426375919,0.29428176618769275,0.294281766187693,0.1666751473455071,0.577836,10.10399,0.0003779695362412299,0.00020063336547326266,0.00010802842410117085,1,144.79,0.821339,0.821339,0.935629,0.052640,0.052640,0.024599,legacy,cpu
954,neovius,sheet,123,orthorhombic,48,0.31786,0.31788917824074076,0.7060852163636013,1.0,0.26392010936231725,0.21327988437225615,0.16830545668493996,0.26658319157426463,0.1877922424784212,0.13081540797658991,0.06621289925819311,0.0482704312287973,0.05140287181816282,0.02413477867348747,0.03558840669116218,0.06462830904169203,0.2354528894539104,0.15862128399042114,0.11300899377309918,0.02413477730598289,0.03558840245705595,0.06462830135258338,0.2819041697957106,0.25822452512455635,0.3228640792188635,0.10188480518217581,0.682111,11.9524,0.00044430858070747216,0.0003126148346189259,6.205253216891483e-05,1,137.89,0.872617,0.978451,1.079969,0.444158,0.253519,0.156643,legacy,cpu
955,neovius,sheet,123,orthorhombic,48,0.36722,0.3671875,0.8511362572807104,1.0,0.3092140241467533,0.2620816586306838,0.20949558398352147,0.32094142287009303,0.24797584687411808,0.17267210850151435,0.0857300885908659,0.06231463719225232,0.06609741175210955,0.03288350785527074,0.047768523382051585,0.08349497721530705,0.2812588368051431,0.20984580176221868,0.1497077821529034,0.03288350785527074,0.047768523382051585,0.08349497721530705,0.27787926432441434,0.254514393912337,0.3079714057298432,0.12998596147957567,0.632812,10.17765,0.0004892831322553634,2.253651665292921e-16,3.5681936065107394e-16,1,77.82,0.824928,0.910782,1.029124,0.249200,0.089615,0.043763,legacy,cpu
964,fischer_koch_s,network,111,cubic,32,0.26264,0.2626953125,-0.47605366580902364,1.0,0.12452240102489968,0.12450082451965286,0.12450023264183809,0.07552415747312745,0.07548484209345745,0.0755313498320493,0.03338106901657638,0.03339257470480485,0.033397678084481935,0.026351815806086427,0.026358954007963186,0.02635165638187444,0.055053077358181345,0.055013546560147876,0.055046282742102375,0.026351566087937588,0.02635869636703795,0.02635131540910675,0.3065970547311685,0.3065351210218653,0.3067206923303298,0.04743144366781784,0.737305,4.86258,0.003390297692673472,0.0005014662097485757,0.0016101133746151926,1,36.32,1.267629,1.267674,1.267693,0.594590,0.594582,0.594564,legacy,cpu
965,fischer_koch_s,network,111,cubic,32,0.30187,0.30181884765625,-0.4151178787233124,1.0,0.15588903294332943,0.1558890329433294,0.15588903294332937,0.09718100220232674,0.09718100220232721,0.09718100220232703,0.04312563751771799,0.04312563751771799,0.04312563751771798,0.034683452854658584,0.03468345285465837,0.03468345285465849,0.07067013873928052,0.07067013873928094,0.07067013873928078,0.034683416824685606,0.03468341682468539,0.034683416824685516,0.3073671186179826,0.30736711861798366,0.3073671186179826,0.061144092412587656,0.698181,5.02019,0.0027008129223114507,0.00013171023719674879,0.00043625451094912027,1,35.86,1.237674,1.237674,1.237674,0.546956,0.546956,0.546956,legacy,cpu
966,fischer_koch_s,network,111,cubic,32,0.32957,0.329620361328125,-0.3285150441358859,1.0,0.1786461243442535,0.17865634444178374,0.17863952490810003,0.12014163920258623,0.12014359499957576,0.12012462486337398,0.049242029499079125,0.049240204757615036,0.04924166925036723,0.04279051694815872,0.04279516837965642,0.042792495914704666,0.09151076616393551,0.09151146066560986,0.09149546328030796,0.04279051290362633,0.04279516526423333,0.042792494244553156,0.2906950889965243,0.2907471810865188,0.29076197538637594,0.07287307400885097,0.67038,5.19526,0.002232429225967785,0.00023011719370461065,0.00013591168163960192,1,36.87,1.211926,1.211855,1.211946,0.510147,0.510113,0.510133,legacy,cpu
967,fischer_koch_s,network,111,cubic,32,0.35809,0.358123779296875,-0.28863133748294767,1.0,0.20248279197931005,0.2024827919793101,0.20248279197931005,0.13956364499404506,0.13956364499404536,0.1395636449940449,0.056991254711210484,0.05699125471121026,0.056991254711210464,0.05025344885463384,0.05025344885463366,0.05025344885463378,0.1065143194540083,0.10651431945400842,0.10651431945400816,0.050253447461783486,0.050253447461783306,0.05025344746178344,0.2899508252892302,0.28995082528922916,0.28995082528923094,0.08451538480548863,0.641876,5.25901,0.0019123864306839493,0.00030345882016627246,6.626149581061752e-05,1,34.25,1.194745,1.194745,1.194745,0.475715,0.475715,0.475715,legacy,cpu
968,fischer_koch_s,network,111,cubic,32,0.40528,0.405242919921875,-0.1977897193375669,1.0,0.23929045865962836,0.23929045865962847,0.23929045865962828,0.17162010399377692,0.17162010399377753,0.17162010399377683,0.06812337601341781,0.06812337601341811,0.06812337601341789,0.06259808393819548,0.0625980839381954,0.06259808393819546,0.132905421337297,0.13290542133729774,0.13290542133729685,0.06259804967396188,0.0625980496739618,0.06259804967396188,0.2841509545550428,0.2841509545550477,0.28415095455504547,0.10262228534020432,0.594757,5.37116,0.0014585232865904022,0.0004507213977625957,0.0002706090223177044,1,32.48,1.194424,1.194424,1.194424,0.421410,0.421410,0.421410,legacy,cpu
969,fischer_koch_s,network,111,cubic,32,0.43555,0.435546875,-0.13097643051323027,1.0,0.2662499451903345,0.2662499451903345,0.2662499451903343,0.19957722497810257,0.19957722497810354,0.19957722497810246,0.07623653493733171,0.07623653493733198,0.07623653493733173,0.07253957834636457,0.07253957834636447,0.07253957834636453,0.15743277749997095,0.15743277749997206,0.15743277749997084,0.07253957834636457,0.07253957834636447,0.07253957834636453,0.27640584342385793,0.2764058434238626,0.2764058434238604,0.1173500982842555,0.564453,5.42215,0.00122340781702551,1.2632739462870914e-15,2.6670152574423415e-15,1,30.56,1.165995,1.165995,1.165995,0.390008,0.390008,0.390008,legacy,cpu
956,neovius,sheet,123,orthorhombic,48,0.39977,0.3997124565972222,1.0093904550967236,1.0,0.3451153735237819,0.2889545155621228,0.23706938695437102,0.3620308352999823,0.275319224915979,0.19854742980756027,0.1005994404272913,0.07463346484347574,0.07773864135151058,0.03962469726524231,0.05981837078164163,0.09613805294564452,0.3131712637275144,0.22962677211857915,0.1700272125496976,0.03962469301120894,0.05981836856261396,0.09613805070387957,0.2914782754094581,0.26177293281218733,0.31119972857647304,0.14909339814089742,0.600288,9.28239,0.0005020982045727511,0.00013561456544529724,7.779884631814134e-05,1,169.37,0.780252,0.889668,1.011046,0.143541,0.043969,0.020606,legacy,cpu
957,neovius,sheet,123,orthorhombic,48,0.42879,0.4288194444444444,1.1563591281459493,1.0,0.3791305067654775,0.3143033450265892,0.2583223263013702,0.40146742372117233,0.3024237687577387,0.21439397042771666,0.11487911116599908,0.08469760300631551,0.08693032673498514,0.04802706857804697,0.07138520953501291,0.11006587900721913,0.34373037208723095,0.24955100278926287,0.18194340744908827,0.04802706857804697,0.07138520953501291,0.11006587900721913,0.30143700844791194,0.2728322314999212,0.319013738571401,0.16569991608013634,0.571181,8.90625,0.0004698512459561133,2.1284284620773934e-16,3.763737105832139e-16,1,77.44,0.728506,0.870895,1.006909,0.036333,0.009546,0.004299,legacy,cpu
972,fischer_koch_s,network,222,cubic,32,0.12199,0.122192,-0.726505,0.01099,8.630094016897886e-17,5.374643168235064e-17,3.2358352894057036e-17,-6.648787037649137e-17,-2.4887476646760508e-17,-3.05071973710022e-17,-6.916836074383095e-18,-3.995692679648923e-18,-2.085175415339291e-18,-1.015874191575224e-17,-1.7351176265041764e-17,-1.928871186325455e-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6430883636999633e-17,0.877808,5.90041,0.003885655164846097,1.7973545084769238e-05,8.888503483709457e-06,0,12.63,,,,,,,legacy,cpu
973,fischer_koch_s,network,222,cubic,32,0.14612,0.14630126953125,-0.6973747453697359,0.02149,0.03275085515447486,0.03279497501631755,0.03286108873144057,0.013614616470732251,0.013618877891019553,0.013647146520410129,0.005072021719136469,0.005079241082502969,0.005091387183188575,0.004321718002780661,0.004303079494468816,0.0042945687930011234,0.01086273658037588,0.010858276316854936,0.010878983601748883,0.004321278836430062,0.004302910795162353,0.004294459665012189,0.27109777503667754,0.27104158605662043,0.27218795605468354,0.007929548983535328,0.853699,7.64459,0.0021292915883594546,0.0066515733154973505,0.005380212005016626,1,40.53,1.506070,1.506345,1.506331,0.782610,0.782684,0.782773,legacy,cpu
970,fischer_koch_s,network,111,cubic,32,0.45561,0.4556884765625,-0.09567085809127193,1.0,0.28622292146030576,0.28620527212685853,0.28618414237771767,0.21846123994773028,0.2184268919207533,0.21842430935785045,0.08384657105704447,0.08384400117155313,0.08383400097060237,0.07901020152827318,0.0790117436049333,0.07901937238518508,0.17194465269879455,0.17192003244795348,0.1719194763715656,0.07901013385328096,0.07901166873960903,0.079019307311148,0.27740142824621317,0.27738764421667206,0.27734442499634004,0.12870684306941488,0.544312,5.44138,0.0010893176540016127,0.0003478399907065119,0.0004863113321920858,1,30.78,1.139529,1.139561,1.139668,0.369227,0.369206,0.369194,legacy,cpu
971,fischer_koch_s,network,111,cubic,32,0.5006,0.50067138671875,0.007882532502001577,1.0,0.32782561563523055,0.3278490223357697,0.32782072673169316,0.261256362285838,0.2612410296234901,0.2612450980902733,0.09865311357397956,0.09864700509000364,0.0986457955517332,0.09426071043195956,0.09426229606471055,0.09427084937752052,0.20717389208319437,0.20716054751054516,0.20716856139037448,0.09426064446941465,0.09426223317586066,0.09427080568378504,0.2741346152738712,0.2740901392478045,0.274090887499611,0.15284825760344825,0.499329,5.4626,0.0008344310234571921,0.000581123649481702,0.0003634638997914257,1,30.98,1.112944,1.112788,1.112911,0.326388,0.326405,0.326357,legacy,cpu
952,neovius,sheet,123,orthorhombic,96,0.25398,0.25390625,0.5891693076453552,1.0,0.20651393909725663,0.1641509739566363,0.12909671438920955,0.20528540497909764,0.1414898230029916,0.09357041961437448,0.05178149417377796,0.036399281520789944,0.037786195423704455,0.016329830213134347,0.024956690930695184,0.04731025315672082,0.18023229458675272,0.11903596657566184,0.080745311307833,0.016329830213134347,0.024956690930695184,0.04731025315672082,0.29376759048793155,0.27037307347476836,0.32835118859049284,0.07691995442588984,0.746094,13.30449,0.0004692604141459835,7.037116504908631e-17,3.0976460059907403e-16,1,9.16,0.895175,1.004931,1.071088,0.271085,0.162973,0.106518,legacy,gpu
953,neovius,sheet,123,orthorhombic,48,0.30259,0.3025716145833333,0.6744921971111688,1.0,0.2478353346627592,0.1987144273501546,0.15675225416142152,0.24813459441716812,0.17332949931487748,0.1213802138707152,0.05975973037745605,0.04361696569331726,0.046254017786926754,0.022000431291383037,0.03201787892185749,0.05909875163323176,0.2205093245447582,0.1476981862470346,0.10567217439223436,0.02200043127348048,0.032017878921185884,0.059098751631992116,0.2770567455861588,0.2537644075427551,0.314382760059205,0.0935673039242401,0.697428,12.36417,0.0004438115953146559,1.2666123998527867e-06,6.806372563464809e-06,1,112.99,0.892244,0.999487,1.091747,0.495546,0.307680,0.212389,legacy,cpu
950,neovius,sheet,123,orthorhombic,112,0.19691,0.19692966472303208,0.4478401625386408,1.0,0.15512437067001744,0.12294912705299174,0.09692642372950197,0.15269606934011112,0.10086857034286353,0.06662299673366436,0.03619837699839837,0.025348869260994798,0.02437663980132552,0.009364172648603054,0.01524622028538446,0.03073061956590984,0.1351678666017989,0.08688218221264465,0.05875931174032316,0.009364172648603054,0.01524622028538446,0.03073061956590984,0.292807696454367,0.2733470784310845,0.29427918940563397,0.05467060094867515,0.80307,13.94663,0.0005325402715436018,6.028165341678737e-17,5.105182899507047e-16,1,31.83,0.942055,1.015126,1.065255,0.475271,0.304009,0.206693,legacy,gpu
951,neovius,sheet,123,orthorhombic,96,0.23251,0.23253038194444445,0.5465710978107414,1.0,0.1863453849989899,0.14589884413617427,0.1176185195259038,0.18312520008730954,0.12308138064987542,0.08351003855800446,0.04650468515667558,0.03198137085509789,0.032304302281543545,0.013301232657911773,0.021296421074363255,0.04097448118324554,0.16034186181317742,0.10376683669263206,0.07266913665781727,0.013301232657911775,0.021296421074363255,0.04097448118324554,0.30866092377204235,0.26356466181939836,0.3103330809918259,0.06792192620909149,0.76747,13.53307,0.0004936520447409644,7.542022947265764e-17,3.7797170615967587e-16,1,9.8,0.915479,1.018558,1.068080,0.378828,0.219921,0.145343,legacy,gpu
978,fischer_koch_s,network,222,cubic,32,0.3171,0.317626953125,-0.3232233047033638,1.0,0.17090851719983738,0.17093469315757653,0.17095299858374247,0.1105405005362712,0.11054668690553826,0.11055819938686921,0.0480715142446863,0.048072309565668686,0.04806956304322113,0.039300832198635456,0.039261512897746285,0.039252472065558174,0.08140310949066208,0.08141092126142192,0.08142068809503021,0.039299707005003966,0.039260359551018,0.03925140648308252,0.3030806220614939,0.30303726353392907,0.30299185512918825,0.06889690672620342,0.682373,10.55553,0.0005703425439686681,0.0008983879490175767,0.00133271906587163,1,27.34,1.266017,1.265916,1.265852,0.528483,0.528552,0.528580,legacy,cpu
979,fischer_koch_s,network,222,cubic,32,0.35119,0.351470947265625,-0.28033008588991026,1.0,0.19042884416921985,0.1905033338810884,0.1905346411856973,0.12766867850891248,0.12769937581140234,0.1278362085063422,0.05179867536354863,0.05181590636083917,0.05178043380549002,0.04769200429335987,0.04769102937692777,0.04766228392544198,0.09775868141837231,0.09781241145806754,0.09792925391137414,0.04768192668808512,0.047681477301179706,0.04765230111678337,0.28866098287215824,0.28836713825341626,0.2879310219763276,0.07711047709849031,0.648529,10.71338,0.0004752970758927652,0.002958779771899766,0.006706010027940998,1,29.38,1.322432,1.322048,1.322069,0.491065,0.491075,0.491100,legacy,cpu
